"TmdbId","Id","Season Id","Season Number","Episode Number","Overview","Runtime","Still Path","Name"
"31910","761697","43383","11","226","On their way to the Land of Lightning, Naruto's ship gets caught in a storm. When the crew gets out of it, they encounter a savage group of pirates, who attempt to sink their boat and capture them. Yamato shields the boat with a Wood technique and they escape underwater in a sub-like contraption, which promptly falls apart. They wash up in an underwater cavern underneath the island the pirates had taken over some time ago. The residents of the island had taken refuge in the caves until they all died. Naruto swears to avenge them all. With a clever plan, Naruto and the ship are rocketed out of the island's dormant volcano top using underground hot springs and he successfully avenges the island folk by defeating the pirates.","25","/s5nvna0W2Ox2qEFEOG3f4nrhznG.jpg","Battleship Island"
"31910","761698","43383","11","227","Going after Guy, who was whisked away by a giant bird, Naruto, Yamato, and Aoba arrive on an island where they spot a young woman.","25","/m3Cylm8RsUdvZ5a7DVVszpovX8p.jpg","The Forgotten Island"
"31910","761699","43383","11","229","Making a stop at a nearby port to stock up on supplies, Naruto buys a rare mushroom from a vegetable merchant. But soon after they set sail for their next destination, Naruto and the other crewmembers find their ship infested with poisonous mushrooms.","25","/bbqPGaNwumTDaWsXvno71Y1Teo9.jpg","Eat or Die! Mushrooms from Hell"
"31910","761700","43383","11","228","Might Guy recalls their ""visualization"" training with Lee in order to avoid learning the Drunken Fist and forgetting an incident which Might Guy apologizes to the restaurant owner with humiliation. Lee, who is determined to train to be stronger than Naruto, follows Might Guy's orders and resemble animal fighting styles which represent on a restaurant menu. However they failed, until they tried on training on a moving boat. Like Guy who has seasickness, Lee also suffers from seasickness but he uses it to balance the boat which resembles exactly as the Drunken Fist fighting style. Guy lately realizes that Lee is also aware of the restaurant incident and Lee was only protecting Guy from a drunk man which causes the restaurant to be totally damaged.","25","/r3WEVJj8vzRSDBlpUajk4uO9ZJW.jpg","Fight! Rock Lee!"
"31910","761701","43383","11","230","The ship is caught in a storm and Naruto uses his shadow clones to protect the ship.After the storm, Naruto wakes up and a quarrel begins between Naruto and his Shadow clones. Soon his shadow clones revolt and take control of the ship and the crew is forced to land on a nearby island. Naruto is taken hostage by the shadow clones and they put forth their demands to him. Naruto is saved by Yamato and the others only to find that it was a dream. It was caused when a Shadow clone was released and the memories of it returned to Naruto. Naruto then realizes the worth of his clones and releases them.","25","/5k1xDzSZSwCVPZlQfgy92UnG6p2.jpg","Revenge of the Shadow Clones"
"31910","761702","43383","11","231","Shikamaru begins to feel the pressure of shouldering the lives of his friends in the upcoming Fourth Shinobi World War. To help ease his mind, Shikaku sends his son along with Tenten on a mission to Mokuzu Island to replenish supplies.","25","/oeyGCX605wxbRuntEFNDWYTQ3wI.jpg","The Closed Route"
"31910","761703","43383","11","233","Naruto finds an imposter that has been building his reputation by attempting to steal from other people while his friend is also attempting to gain a reputation by ""beating"" the imposter up so he builds his reputation even further and become a ninja.","25","/meXZCjShKv1AL5xb8UNpS0vlfyC.jpg","Naruto's Imposter"
"31910","761704","43383","11","232","Hinata’s father Hiashi summons the Hyuga clan to discuss the role they will be playing in the upcoming Fourth Great Ninja War.","25","/Amalzet732jv2AmTkOyNqaz4g8T.jpg","The Girls' Get-Together"
"31910","761705","43383","11","235","Naruto meets two kunoichi ninja named Shizuka and Tokiwa from the Nadeshiko village who are seeking the student of Jiraiya.","25","/psavh90EW1nw8i8yhLOm04VHUgu.jpg","The Kunoichi Of Nadeshiko Village"
"31910","761706","43383","11","234","Konohamaru is eager to fight alongside his senior ninja in the coming war, but his young age prevents him from being assigned to the battlefield.","25","/wHQtjPKrDzxuBV9uEWn7ujhnpFb.jpg","Naruto's Favorite Pupil"
"31910","761707","43383","11","237","Tenten remembers when she was little and how she really wanted to become like the legendary Tsunade. She finds out through hard training that she won't be capable of the strength Tsunade has. She also finds out that she won't be suitable to be a medical ninja for her poor chakra control. But at last, she discovers that she has the ability to summon ninja tools, thus creating her own style of fighting.","25","/xxhh36LrDZCGchw55EK1Lmdg1lz.jpg","Ah, My Hero Lady Tsunade!"
"31910","761708","43383","11","236","While talking with his students, Shino talks about how he and his team got together and became more close as friends and teammates. The story switches to Shino's flashback during the first part of Naruto. They are on a mission assigned by Kurenai in which a Jonin assassin from a neighboring village. Shino gets defeated because of weak taijutsu and descends into depression. He even reveals he was going to abandon the team that helped him because he didn't think he was useful to them. But after his friends get in trouble with the rouge Shino comes back and defeats the rouge.","25","/1L5GNZd9BfU5bzybah5otdJ7udA.jpg","Friends You Can Count On"
"31910","761710","43383","11","238","Given the day off, Sai spends it strolling the village and drawing. He initially encounters three children that he at first finds it difficult to interact with but later realises that two of them remind him of his team-mates Naruto and Sakura. He has several flashbacks of their time together and the bonds they share. In the end he uses the doors of a destroyed house and paints a mural of Team 7 along with Sasuke holding hands.","25","/6gCOYUksAWGk45ICdjcx4hpqo33.jpg","Sai's Day Off"
"31910","761711","43383","11","239","As Team Asuma considers the impending war, they encounter Kosuke Maruboshi who reminds them of the time that they rescued him while they were still genin. With this, Kosuke retells the tale of the time their fathers saved him during the Invasion of Konoha with their Formation Ino–Shika–Chō. Somewhat rattled by this story, Kosuke reminds them that great shinobi weren't made in a day. As the team contemplates everything, they decide to perfect their own formation, insisting that they'd be fine because they were not alone.","25","/sJJljtuVY0LrrGZb3aXYYPIBJYD.jpg","The Legendary Ino-Shika-Cho"
"31910","761714","43384","12","243","After a long voyage at sea, Naruto’s ship finally arrives at the island of its destination. Before everyone can rejoice, a giant squid attacks the ship. Fortunately, the crew is saved by Killer Bee, the Eight Tails’ jinchuriki host.","25","/ahZ3LDTDnnzrdix8A77mxMJMVEW.jpg","Land Ahoy! Is this the Paradise Island?"
"31910","761715","43384","12","245","With Killer Bee as his new master, Naruto begins his training to control the power of a Tailed Beast. In order to do so, one must fight the Tailed Beast head on and absorb its chakra, converting it into one’s own power.","25","/qbDtohKtARZXn4jRGzugk6oR0tl.jpg","The Next Challenge! Naruto vs. The Nine Tails!"
"31910","761716","43384","12","244","Motoi confesses to Naruto and Yamato that he attempted to kill Bee during their childhood because of his father's death due to the sealing of the Eight Tails 30 years ago.","25","/aUAI5P2JYksYcolkLlQ31I8nLRa.jpg","Killer Bee and Motoi"
"31910","761717","43384","12","246","Inside his mind, Naruto continues his battle against Nine Tails to take control of its immense power.","25","/abOz9XydMx0P3EK22zsE0Xs4qi5.jpg","The Orange Spark"
"31910","761718","43384","12","247","Sixteen years ago, Fourth Hokage Minato Namikaze and his wife Kushina are expecting their first child, much to the delight of the young couple.","25","/qheaSFLbuphQYGjtj5aM82k9vIi.jpg","Target: Nine Tails"
"31910","761719","43384","12","249","The Nine Tails, having been released from Madara's control, continues to wreck havoc in the city. The Third Hokage summons the Monkey King Enma and drives the Nine Tails away from the city. Minato then returns to the city and with the help of the toad Gamabunta is able to restrain the Nine Tails long enough for him to teleport it along with his family to the outskirts of the village. Kushina binds the Nine Tails and as Minato prepares to do the Reaper Death Seal to seal away half of the Nine Tails Chakra and seal the rest inside Naruto using the Eight Trigrams Seal. He also seals a bit of Kushina's chakra to help Naruto tame the Nine Tails. All of this is witnessed by the Third Hokage and a few other ninja.","25","/kFSbieZWQ38LydROPpL83aPetFl.jpg","Thank You"
"31910","761720","43384","12","248","Minato is forced to use his Flying Raijin jutsu and leave his wife Kushina behind to save their newborn son, Naruto, from a masked assailant.","25","/t9dC9AREe8p9pqxtIdfSklGtcoV.jpg","The Fourth Hokage's Death Match!"
"31910","761721","43384","12","250","Guy arrives at the Waterfall of Truth to help Naruto with his training. Instead he encounters Kisame, who has infiltrated the island to locate Naruto and Killer Bee.","25","/oRr3TSdNkuweiTwwNscd047cGfr.jpg","Battle in Paradise! Odd Beast vs. The Monster!"
"31910","761722","43384","12","251","The after-effects of Guy's Daytime Tiger are felt throughout the island. Kisame is defeated, and Guy explains his technique. Yamato restrains him so Aoba can gather intel. When he's about to learn Tobi's identity, Kisame forces himself awake by biting off his own tongue. Kisame breaks free of his restraints and creates a water dome around himself. He recalls Itachi's words about learning what kind of person one is when they die. Knowing he's too weak to resist, and to prevent his enemies from gathering intel, Kisame summons sharks and allows himself to be eaten. The others are impressed by Kisame's resolution. When they open the scroll Kisame intended to deliver, it turns out to be a trap, leaving them stuck inside water prisons, while a summoned shark takes the scroll with the intel away.","25","/hd4Zm0UDBc1AXIpyx9A0tOSUzsG.jpg","The Man Named Kisame"
"31910","761723","43384","12","253","Konan encloses Tobi in an chasm with a large amount of explosive tags that detonates in a wide area. Tobi manages to survive with his Izanagi techique, sacrificing one eye, and pierces Konan behind. Tobi explains his technique to Konan. Konan refuses to give up and continues to fight Tobi. Tobi manages to subdue her and places Konan inside a genjutsu to force her to reveal the location of the Rinnegan. Tobi travels to the location and retrieves Nagato's corpse and then takes his leave. A bloodied piece of paper is blown of Konan's body by the wind and travels to her childhood hideout. As it travels, more of the Ame Orphans past with Jiraiya is revealed, as well as some of their time as the original Akatsuki. Meanwhile, Tobi, with a new outfit, is told by Zetsu that they have received intel on the Nine-Tails wherabouts from Kisame. He declares that it's time to capture the Nine-Tails.","25","/negHHtcWuK7vrdFRzNSktYUfs4A.jpg","The Bridge to Peace"
"31910","761724","43384","12","252","Tobi heads to Hidden Rain Village to retrieve Nagato's Rinnegan. Konan, now a former member of Akatsuki, recollects her past until Tobi arrives. Tobi asks Konan where is Nagato's Rinnegan and Konan replies that it is not located in the village. Their battle started and Tobi tells Konan that he encouraged Yahiko to form Akatsuki and he gave the Rinnegan to Nagato. Konan transforms into thousands of pieces of paper to self-destruct against Tobi, yet it fails and both survives. Konan unleashes a powerful paper technique that looks like a sea of paper beneath their feet.","25","/l5Gaq93lYyMjnH6jyWfuUh6O23S.jpg","The Angelic Herald of Death"
"31910","761725","43384","12","254","Zetsu reports on new intel from Kisame and Madara learns about Naruto hideout. Tsunade, Gaara, Lord Raikage, and others must figure out how to get Naruto out of the secret island of Land of Lighting and all without telling him about the war. New mission is introduced.","25","/ky6Ky6cpvqLn2VmRYGKzJ2bCLTo.jpg","The Super Secret S-Rank Mission"
